transaction_id,date,product_id,category,unit_price,discount_pct,competitor_price,promotion_flag,quantity_sold,revenue,gross_profit
T053061,2025-07-05,P0014,Electronics,9180.91,0.82,8690.3,0,9,82628.19,20351.88
T043018,2025-07-05,P0382,Fashion,15712.55,3.27,16047.07,0,13,204263.15,74954.62
T074272,2025-07-05,P0044,Sports,11019.68,1.9,11640.12,0,11,121216.48,36436.73
T017347,2025-07-05,P0253,Sports,20719.14,4.57,23795.34,0,23,476540.22,233082.0
T018643,2025-07-05,P0265,Sports,10978.64,5.87,12144.94,0,18,197615.52,74312.28
T067704,2025-07-05,P0489,Sports,2995.09,23.13,3970.24,1,9,26955.81,8907.66
T001776,2025-07-05,P0345,Home & Kitchen,465.11,3.0,503.41,0,2,930.22,301.4
T087666,2025-07-05,P0461,Electronics,9846.2,0.05,9833.45,0,8,78769.6,20035.92
T088090,2025-07-05,P0047,Home & Kitchen,17905.09,6.91,17427.7,1,29,519247.61,226177.96
T005242,2025-07-05,P0338,Fashion,658.03,5.2,751.32,0,5,3290.15,745.25
T000009,2025-07-05,P0010,Fashion,4661.87,9.4,5120.04,1,11,51280.57,19729.6
T005566,2025-07-05,P0020,Home & Kitchen,8739.35,23.03,11030.09,1,19,166047.65,-4529.41
T084948,2025-07-05,P0336,Electronics,11129.31,4.1,11301.35,0,16,178068.96,88337.44
T020408,2025-07-05,P0289,Home & Kitchen,19406.48,1.43,17928.21,0,9,174658.32,67695.66
T068691,2025-07-05,P0301,Electronics,2130.55,22.01,2825.25,1,12,25566.6,-348.36
T051822,2025-07-05,P0032,Electronics,17687.59,3.99,19291.5,0,27,477564.93,211989.15
T017822,2025-07-05,P0157,Fashion,7779.46,1.89,7960.8,0,5,38897.3,17719.65
T072128,2025-07-05,P0256,Beauty,5449.3,4.51,5809.74,0,7,38145.1,17320.73
T057613,2025-07-05,P0254,Home & Kitchen,675.59,5.86,774.93,0,2,1351.18,630.78
T046887,2025-07-05,P0080,Electronics,11740.42,6.98,13579.95,0,18,211327.56,79928.46
T070256,2025-07-05,P0009,Beauty,13136.83,2.14,13413.91,0,19,249599.77,52484.27
T038023,2025-07-05,P0082,Beauty,1921.48,5.79,2037.68,0,3,5764.44,2199.18
T005677,2025-07-05,P0070,Sports,19071.32,6.77,18779.31,0,27,514925.64,240986.34
T046605,2025-07-05,P0215,Fashion,16517.72,7.75,17238.66,0,19,313836.68,118694.14
T054350,2025-07-05,P0079,Home & Kitchen,14785.3,2.18,13832.51,0,19,280920.7,118515.73
T049626,2025-07-05,P0399,Fashion,22777.54,2.44,23961.4,0,24,546660.96,273444.96
T019122,2025-07-05,P0076,Fashion,7662.8,1.76,7383.02,0,7,53639.6,23334.57
T081165,2025-07-05,P0309,Fashion,18324.53,4.32,20088.17,0,13,238218.89,106562.95
T077115,2025-07-05,P0113,Sports,2519.69,6.34,2823.72,0,10,25196.9,8095.8
T049079,2025-07-05,P0405,Home & Kitchen,8469.71,4.38,8824.83,0,3,25409.13,5098.77
T031202,2025-07-05,P0282,Home & Kitchen,4221.54,6.68,4896.62,0,11,46436.94,21724.12
T081168,2025-07-05,P0331,Home & Kitchen,10105.56,2.11,10763.25,0,14,141477.84,48296.36
T013575,2025-07-05,P0231,Fashion,10215.03,24.16,12246.37,1,20,204300.6,-8299.4
T023580,2025-07-05,P0129,Electronics,10786.81,2.1,11937.8,0,9,97081.29,38544.39
T063606,2025-07-05,P0310,Home & Kitchen,15810.99,4.73,18100.27,0,19,300408.81,122910.24
T012353,2025-07-05,P0438,Fashion,14025.26,7.27,15151.5,0,16,224404.16,61187.04
T098002,2025-07-05,P0343,Electronics,3302.2,5.26,3148.79,0,6,19813.2,4993.98
T020165,2025-07-05,P0296,Beauty,19723.48,2.74,21923.51,0,19,374746.12,186423.82
T054305,2025-07-05,P0485,Beauty,9139.88,16.39,10662.82,1,21,191937.48,77031.99
T020727,2025-07-05,P0093,Fashion,12122.74,7.98,13949.94,1,18,218209.32,103023.36
T050002,2025-07-05,P0171,Fashion,2264.23,10.81,2660.71,1,6,13585.38,3049.86
T088896,2025-07-05,P0296,Beauty,17030.23,16.02,18881.06,1,21,357634.83,149489.13
T030775,2025-07-05,P0134,Home & Kitchen,8651.03,12.66,9293.88,1,18,155718.54,36931.14
T037479,2025-07-05,P0080,Electronics,12452.82,1.33,12359.45,0,8,99622.56,41222.96
T019151,2025-07-05,P0114,Fashion,11597.04,7.59,13435.71,0,19,220343.76,52137.14
T062994,2025-07-05,P0183,Sports,9163.24,1.75,8889.58,0,8,73305.92,33318.0
T082411,2025-07-05,P0189,Beauty,8637.23,10.79,9999.52,1,21,181381.83,80710.77
T047792,2025-07-05,P0202,Electronics,16983.78,20.83,21019.66,1,43,730302.54,216145.95
T094109,2025-07-05,P0021,Beauty,12417.2,3.92,11801.99,0,20,248344.0,78814.0
T057182,2025-07-05,P0422,Fashion,1034.6,5.93,1194.44,0,3,3103.8,671.28
T034112,2025-07-05,P0036,Fashion,7790.79,7.94,8918.3,0,8,62326.32,13363.6
T064129,2025-07-05,P0496,Home & Kitchen,13540.09,6.64,14134.42,0,9,121860.81,55397.61
T027968,2025-07-05,P0366,Home & Kitchen,14011.91,5.88,15725.85,0,13,182154.83,40175.59
T036358,2025-07-05,P0021,Beauty,12900.6,0.18,13589.88,0,12,154807.2,53089.2
T008784,2025-07-05,P0378,Electronics,1810.63,0.01,1840.15,0,1,1810.63,663.36
T025496,2025-07-05,P0084,Electronics,528.74,5.76,603.43,1,3,1586.22,604.11
T023260,2025-07-05,P0128,Sports,19387.64,6.67,20612.16,0,22,426528.08,192129.52
T039828,2025-07-05,P0055,Beauty,15714.62,3.14,16764.43,0,23,361436.26,147063.84
T006666,2025-07-05,P0285,Beauty,11861.62,1.41,11393.44,0,14,166062.68,84291.34
T003768,2025-07-05,P0160,Fashion,645.21,1.84,672.0,0,3,1935.63,918.18
T002672,2025-07-05,P0311,Home & Kitchen,4474.71,0.47,4665.32,0,5,22373.55,7415.4
T066085,2025-07-05,P0306,Sports,8854.24,3.09,8828.38,0,17,150522.08,40597.02
T054444,2025-07-05,P0065,Home & Kitchen,2101.89,16.71,2487.43,1,9,18917.01,2001.42
T055657,2025-07-05,P0325,Sports,14252.9,12.63,17715.26,1,14,199540.6,73172.54
T049955,2025-07-05,P0175,Fashion,10169.64,20.82,12505.63,1,28,284749.92,83539.68
T036113,2025-07-05,P0032,Electronics,17367.21,5.73,16844.76,1,19,329976.99,143090.33
T043260,2025-07-05,P0323,Fashion,5484.59,5.87,5688.21,0,8,43876.72,11455.2
T003415,2025-07-05,P0115,Fashion,3959.37,6.44,4635.58,0,6,23756.22,8435.76
T074938,2025-07-05,P0452,Beauty,22218.57,1.07,22938.35,0,23,511027.11,237144.03
T086160,2025-07-05,P0340,Electronics,6739.48,6.28,6589.36,0,12,80873.76,35972.52
T044183,2025-07-05,P0419,Fashion,14749.71,1.15,14866.42,0,14,206495.94,80382.96
T068393,2025-07-05,P0347,Fashion,13197.0,0.16,12187.59,0,13,171561.0,75289.63
T007887,2025-07-05,P0258,Fashion,520.61,3.98,580.54,0,4,2082.44,830.0
T000037,2025-07-05,P0133,Electronics,13257.12,2.92,13638.95,0,18,238628.16,63910.62
T057265,2025-07-05,P0303,Beauty,17679.97,0.14,19155.89,0,20,353599.4,126632.4
T049973,2025-07-05,P0115,Fashion,4040.76,4.51,4397.14,0,11,44448.36,16360.85
T046397,2025-07-05,P0463,Fashion,5842.6,5.64,5973.83,0,5,29213.0,5901.35
T061394,2025-07-05,P0027,Electronics,15773.46,14.5,19756.25,1,27,425883.42,133292.52
T084233,2025-07-05,P0221,Fashion,4803.78,7.68,5530.97,0,6,28822.68,9286.74
T033172,2025-07-05,P0236,Fashion,8153.82,7.91,8875.86,0,7,57076.74,10441.27
T007337,2025-07-05,P0290,Beauty,13528.64,1.92,14907.75,0,11,148815.04,58507.13
T091302,2025-07-05,P0411,Home & Kitchen,7496.87,4.4,8585.59,0,11,82465.57,22716.87
T016085,2025-07-05,P0252,Home & Kitchen,8136.52,4.82,9046.83,0,8,65092.16,19124.16
T087387,2025-07-05,P0251,Home & Kitchen,21606.15,4.12,21454.83,0,16,345698.4,160940.16
T043275,2025-07-05,P0273,Sports,7583.32,1.7,8099.84,0,7,53083.24,15582.7
T089429,2025-07-05,P0290,Beauty,13283.4,3.7,12545.37,0,13,172684.2,65956.67
T076722,2025-07-05,P0315,Fashion,1235.75,3.16,1191.85,0,6,7414.5,3417.06
T050680,2025-07-05,P0232,Beauty,11390.36,4.24,10754.41,0,10,113903.6,50522.4
T043983,2025-07-05,P0321,Beauty,7373.01,6.77,7522.85,0,13,95849.13,24675.43
T094017,2025-07-05,P0301,Electronics,2566.81,6.04,2617.0,0,8,20534.48,3257.84
T007739,2025-07-05,P0162,Fashion,4925.81,5.26,4967.78,0,4,19703.24,4603.52
T064058,2025-07-05,P0386,Fashion,4273.58,0.87,4336.59,0,10,42735.8,16235.3
T019783,2025-07-05,P0296,Beauty,20135.28,0.71,20845.43,0,18,362435.04,184024.44
T089343,2025-07-05,P0133,Electronics,13504.07,1.11,13305.78,0,10,135040.7,37975.4
T034987,2025-07-05,P0005,Electronics,10853.89,15.3,12318.48,1,21,227931.69,17539.83
T033524,2025-07-05,P0464,Beauty,12977.06,0.47,13173.64,0,8,103816.48,53435.68
T065232,2025-07-05,P0335,Electronics,2488.8,24.87,3336.03,1,7,17421.6,2737.0
T094737,2025-07-05,P0028,Beauty,8886.96,21.91,10995.33,1,19,168852.24,9493.54
T043815,2025-07-05,P0141,Sports,8434.78,5.67,8953.1,0,7,59043.46,19110.35
T034587,2025-07-05,P0128,Sports,19321.18,6.99,21640.98,0,22,425065.96,190667.4
T066389,2025-07-05,P0212,Fashion,5857.5,20.01,7656.92,1,16,93720.0,37822.08
T071154,2025-07-05,P0368,Sports,14505.82,11.59,17458.9,1,21,304622.22,114253.23
T074588,2025-07-05,P0316,Fashion,13024.55,0.33,12921.46,0,14,182343.7,58361.66
T064920,2025-07-05,P0049,Beauty,13953.18,22.27,18436.55,1,32,446501.76,148272.64
T064303,2025-07-05,P0425,Electronics,12756.11,3.44,13059.83,0,11,140317.21,52942.23
T019594,2025-07-05,P0426,Beauty,8195.45,3.71,9196.86,0,11,90149.95,44081.07
T053691,2025-07-05,P0420,Fashion,20871.36,1.18,23012.75,0,22,459169.92,228160.24
T006779,2025-07-05,P0279,Fashion,3367.37,4.83,3772.54,0,13,43775.81,13447.85
T015594,2025-07-05,P0212,Fashion,6887.66,5.95,6630.5,0,11,75764.26,37334.44
T041277,2025-07-05,P0190,Electronics,1316.56,5.38,1358.13,0,2,2633.12,1173.6
T091751,2025-07-05,P0238,Electronics,16210.29,4.98,16605.32,0,18,291785.22,131823.72
T081361,2025-07-05,P0374,Fashion,4015.87,0.73,3863.84,0,4,16063.48,5019.12
T098270,2025-07-05,P0167,Home & Kitchen,16920.97,6.47,16967.29,0,22,372261.34,131340.0
T058417,2025-07-05,P0114,Fashion,11984.73,4.5,12166.1,0,19,227709.87,59503.25
T048333,2025-07-05,P0021,Beauty,12398.83,4.06,12956.21,0,11,136387.13,43145.63
T001014,2025-07-05,P0489,Sports,3182.98,18.3,3769.6,1,10,31829.8,11776.3
T063936,2025-07-05,P0495,Beauty,8983.96,3.8,8433.06,0,12,107807.52,50945.52
T084504,2025-07-05,P0495,Beauty,8896.51,4.74,9764.97,0,12,106758.12,49896.12
T061145,2025-07-05,P0280,Fashion,12371.6,24.8,17287.26,1,25,309290.0,76315.25
T076561,2025-07-05,P0445,Fashion,10382.38,4.83,9981.61,0,9,93441.42,28818.9
T064296,2025-07-05,P0484,Beauty,14569.58,3.21,15549.5,0,16,233113.28,62882.88
T002557,2025-07-05,P0017,Home & Kitchen,3075.43,20.31,4088.04,1,12,36905.16,7737.36
T006565,2025-07-05,P0195,Home & Kitchen,4302.41,2.7,4330.39,0,9,38721.69,13242.78
T074571,2025-07-05,P0085,Home & Kitchen,18623.84,1.55,18141.33,0,16,297981.44,112028.16
T053336,2025-07-05,P0083,Home & Kitchen,2023.88,4.79,2244.13,0,8,16191.04,6512.24
T096751,2025-07-05,P0282,Home & Kitchen,4182.81,7.53,4898.43,0,5,20914.05,9680.95
T069451,2025-07-05,P0055,Beauty,16201.82,0.13,17736.54,0,15,243027.3,103219.2
T091510,2025-07-05,P0013,Fashion,2095.64,3.38,2110.25,0,5,10478.2,2295.3
T060634,2025-07-05,P0432,Fashion,9061.6,0.83,9917.91,0,12,108739.2,46395.84
T089331,2025-07-05,P0365,Sports,22505.39,4.68,22743.94,0,25,562634.75,276485.0
T012941,2025-07-05,P0007,Electronics,11888.87,6.17,13134.55,0,21,249666.27,53235.21
T027540,2025-07-05,P0326,Fashion,4812.64,7.65,4888.19,0,8,38501.12,17347.52
T066683,2025-07-05,P0246,Sports,15863.43,7.91,18342.6,0,24,380722.32,112352.88
T034852,2025-07-05,P0114,Fashion,12305.68,1.95,12249.91,0,13,159973.84,44885.1
T064091,2025-07-05,P0302,Beauty,9947.28,2.37,11136.0,0,10,99472.8,41653.7
T085880,2025-07-05,P0476,Sports,9696.04,2.21,10422.58,0,8,77568.32,37817.6
T045118,2025-07-05,P0152,Electronics,9000.87,24.65,12143.75,1,19,171016.53,58661.17
T010957,2025-07-05,P0463,Fashion,6182.36,0.16,6627.37,0,8,49458.88,12160.24
T033554,2025-07-05,P0089,Sports,17061.76,2.55,16787.73,0,12,204741.12,87777.96
T013167,2025-07-05,P0397,Sports,7644.37,3.79,7953.07,0,15,114665.55,57719.85
T049166,2025-07-05,P0042,Beauty,13326.59,4.15,13488.09,0,17,226552.03,75820.51
T015225,2025-07-05,P0497,Beauty,8184.58,6.55,7943.13,0,10,81845.8,37108.1
T056982,2025-07-05,P0454,Sports,6106.5,3.36,6505.16,0,9,54958.5,14439.87
T053913,2025-07-05,P0266,Fashion,2899.94,5.98,2869.36,0,3,8699.82,3733.71
T039044,2025-07-05,P0146,Electronics,17602.67,6.98,19392.54,0,23,404861.41,147001.51
T057382,2025-07-05,P0288,Beauty,13115.82,5.67,13798.02,0,12,157389.84,34110.84
T011134,2025-07-05,P0349,Home & Kitchen,8243.06,7.56,8427.83,0,9,74187.54,12686.67
T013005,2025-07-05,P0123,Home & Kitchen,13037.5,4.65,13223.1,0,15,195562.5,77944.5
T023025,2025-07-05,P0173,Beauty,16913.21,2.07,15857.44,0,15,253698.15,109150.95
T057333,2025-07-05,P0426,Beauty,7939.29,6.72,7786.87,0,14,111150.06,52516.94
T026296,2025-07-05,P0440,Electronics,15198.06,6.45,17013.78,0,21,319159.26,132183.66
T015559,2025-07-05,P0428,Sports,9263.99,13.99,10514.0,1,23,213071.77,73430.95
T026298,2025-07-05,P0175,Fashion,11972.1,6.78,13070.87,0,13,155637.3,62218.26
T022551,2025-07-05,P0001,Home & Kitchen,6865.95,0.38,6577.38,0,9,61793.55,23726.88
T023979,2025-07-05,P0434,Electronics,14601.27,8.2,17487.74,1,21,306626.67,93827.58
T056043,2025-07-05,P0428,Sports,10191.59,5.38,11022.57,0,14,142682.26,57683.5
T055277,2025-07-05,P0031,Beauty,13190.74,0.91,13401.67,0,17,224242.58,113792.9
T012968,2025-07-05,P0263,Electronics,2183.1,4.68,2348.48,0,10,21831.0,8991.5
T019288,2025-07-05,P0383,Beauty,8394.9,6.44,8761.15,0,7,58764.3,27360.34
T095761,2025-07-05,P0409,Sports,1524.8,2.54,1563.02,0,2,3049.6,1495.96
T027408,2025-07-05,P0395,Home & Kitchen,9238.54,22.16,12252.42,1,25,230963.5,43106.75
T062628,2025-07-05,P0049,Beauty,16556.4,7.77,18891.46,0,20,331128.0,144734.8
T091044,2025-07-05,P0027,Electronics,14563.94,21.06,18265.54,1,36,524301.84,134180.64
T072488,2025-07-06,P0351,Beauty,3164.51,7.36,3693.24,0,8,25316.08,7862.8
T027415,2025-07-06,P0388,Electronics,11985.75,5.69,13094.68,0,14,167800.5,29048.46
T063439,2025-07-06,P0014,Electronics,9109.64,1.59,10073.43,0,11,100206.04,24090.55
T002393,2025-07-06,P0364,Beauty,13704.38,5.5,14004.82,0,9,123339.42,40921.11
T029086,2025-07-06,P0495,Beauty,8853.46,5.2,9842.91,0,18,159362.28,74069.28
T039971,2025-07-06,P0131,Home & Kitchen,9258.22,7.11,9177.55,0,15,138873.3,63386.1
T085904,2025-07-06,P0007,Electronics,9723.61,23.26,13470.13,1,28,272261.08,10353.0
T080949,2025-07-06,P0261,Beauty,5132.16,2.83,4770.47,0,4,20528.64,7222.04
T036334,2025-07-06,P0457,Electronics,18247.23,4.24,20239.75,0,11,200719.53,89826.55
T072624,2025-07-06,P0260,Electronics,14605.34,4.79,15300.68,0,15,219080.1,81790.5
T088068,2025-07-06,P0229,Sports,15438.8,4.03,14756.76,0,12,185265.6,42462.48
T035374,2025-07-06,P0288,Beauty,13170.01,5.28,14427.87,1,29,381930.29,84006.04
T075319,2025-07-06,P0253,Sports,16905.87,22.13,20906.35,1,46,777670.02,290753.58
T076169,2025-07-06,P0094,Beauty,2585.38,0.16,2806.69,0,8,20683.04,10167.44
T062513,2025-07-06,P0465,Sports,8191.27,4.15,9113.97,0,9,73721.43,27529.29
T063512,2025-07-06,P0038,Electronics,3050.38,4.69,3174.6,0,3,9151.14,4510.23
T071411,2025-07-06,P0145,Home & Kitchen,8354.6,2.73,8145.81,0,8,66836.8,28497.76
T085215,2025-07-06,P0253,Sports,20370.67,6.17,21449.78,0,17,346301.39,166354.01
T001756,2025-07-06,P0120,Beauty,1674.75,2.31,1786.27,0,3,5024.25,2197.86
T079975,2025-07-06,P0064,Home & Kitchen,16053.21,6.35,17624.51,0,23,369223.83,105578.97
T086152,2025-07-06,P0011,Electronics,16560.1,1.8,15347.16,0,13,215281.3,63152.7
T014380,2025-07-06,P0442,Sports,7745.2,1.03,8406.13,0,11,85197.2,16923.61
T042140,2025-07-06,P0280,Fashion,15832.51,3.76,15830.55,0,15,237487.65,97702.8
T085255,2025-07-06,P0163,Fashion,16390.68,0.97,16738.12,0,18,295032.24,110027.88
T062199,2025-07-06,P0197,Fashion,12504.58,3.32,13834.41,0,12,150054.96,62597.64
T080683,2025-07-06,P0254,Home & Kitchen,689.38,3.94,722.58,0,2,1378.76,658.36
T003866,2025-07-06,P0215,Fashion,17429.65,2.66,19059.36,0,21,366022.65,150338.79
T033958,2025-07-06,P0316,Fashion,12686.51,2.92,13360.27,0,19,241043.69,72782.35
T007376,2025-07-06,P0057,Electronics,12938.48,7.48,13816.51,0,19,245831.12,54048.54
T033663,2025-07-06,P0374,Fashion,3468.57,14.26,4242.3,1,6,20811.42,4244.88
T049245,2025-07-06,P0401,Electronics,14419.76,1.82,14876.46,0,15,216296.4,74305.65
T002880,2025-07-06,P0121,Fashion,11376.98,0.87,11042.6,0,11,125146.78,63269.8
T047754,2025-07-06,P0189,Beauty,9635.78,0.48,10631.76,0,12,115629.36,58103.04
T005581,2025-07-06,P0118,Electronics,15771.98,7.48,18737.18,0,24,378527.52,147995.52
T086767,2025-07-06,P0046,Fashion,13125.63,5.63,15222.57,0,18,236261.34,110125.62
T040622,2025-07-06,P0348,Electronics,4522.18,0.29,4863.24,0,3,13566.54,3977.88
T006415,2025-07-06,P0346,Beauty,13436.57,6.06,15059.36,0,13,174675.41,79769.82
T053423,2025-07-06,P0319,Electronics,20350.48,1.05,21360.39,0,23,468061.04,201608.57
T067832,2025-07-06,P0150,Home & Kitchen,1732.92,7.25,1706.3,0,5,8664.6,1984.8
T047867,2025-07-06,P0124,Electronics,9784.49,6.69,10129.11,0,11,107629.39,20652.83
T082568,2025-07-06,P0457,Electronics,17841.79,6.37,20059.28,0,22,392519.38,170733.42
T094874,2025-07-06,P0154,Beauty,5782.55,3.53,5597.37,0,11,63608.05,25341.91
T065045,2025-07-06,P0233,Beauty,19917.6,4.05,22336.55,0,25,497940.0,225284.75
T082844,2025-07-06,P0102,Fashion,16208.32,5.93,16341.76,0,16,259333.12,85423.36
T034004,2025-07-06,P0495,Beauty,9229.52,1.17,9946.96,0,10,92295.2,44910.2
T041620,2025-07-06,P0226,Electronics,23692.24,1.63,25733.7,0,19,450152.56,230572.79
T021314,2025-07-06,P0292,Electronics,8637.85,16.79,9931.06,1,13,112292.05,9896.12
T024901,2025-07-06,P0338,Fashion,692.13,0.28,656.61,0,1,692.13,183.15
T083230,2025-07-06,P0351,Beauty,3216.1,5.85,3655.12,0,4,12864.4,4137.76
T031084,2025-07-06,P0002,Sports,18235.82,7.69,21212.37,1,20,364716.4,165641.2
T093377,2025-07-06,P0344,Home & Kitchen,9892.27,2.4,10159.18,0,9,89030.43,37671.57
T034744,2025-07-06,P0341,Beauty,18667.05,2.46,19699.45,0,21,392008.05,161669.97
T068853,2025-07-06,P0027,Electronics,17044.33,7.61,19901.19,0,19,323842.27,117944.97
T035651,2025-07-06,P0436,Fashion,18209.04,0.16,18816.97,0,14,254926.56,93350.74
T081242,2025-07-06,P0494,Electronics,7293.88,4.47,8117.61,0,10,72938.8,27906.5
T096490,2025-07-06,P0193,Sports,16632.34,2.06,17208.16,0,13,216220.42,90523.29
T055585,2025-07-06,P0260,Electronics,14325.12,6.61,16319.18,0,11,157576.32,56897.28
T059347,2025-07-06,P0266,Fashion,2910.71,5.63,3390.23,0,4,11642.84,5021.36
T040776,2025-07-06,P0312,Electronics,2827.78,4.71,3050.51,0,3,8483.34,2973.48
T031550,2025-07-06,P0133,Electronics,13196.98,3.36,14481.85,0,15,197954.7,52356.75
T035885,2025-07-06,P0229,Sports,13738.51,14.6,15625.71,1,22,302247.22,40441.5
T083897,2025-07-06,P0123,Home & Kitchen,13416.73,1.88,12777.48,0,11,147584.03,61330.83
T046044,2025-07-06,P0448,Fashion,12551.68,0.85,11513.88,0,12,150620.16,61911.24
T087257,2025-07-06,P0496,Home & Kitchen,11937.43,17.69,13349.04,1,30,358122.9,136578.9
T062975,2025-07-06,P0424,Beauty,688.09,6.1,726.62,0,1,688.09,144.01
T009409,2025-07-06,P0036,Fashion,8097.38,4.32,7775.93,0,6,48584.28,11862.24
T061654,2025-07-06,P0455,Electronics,6103.68,1.68,6157.08,0,7,42725.76,9188.69
T088106,2025-07-06,P0282,Home & Kitchen,4314.05,4.63,4557.17,0,7,30198.35,14472.01
T010941,2025-07-06,P0058,Electronics,8881.17,7.04,10372.53,0,11,97692.87,38126.11
T087115,2025-07-06,P0442,Sports,7608.09,2.78,7218.12,0,6,45648.54,8408.4
T001288,2025-07-06,P0358,Beauty,9260.04,18.67,10845.95,1,17,157420.68,59912.08
T047828,2025-07-06,P0260,Electronics,14513.18,5.39,16107.69,0,15,217697.7,80408.1
T015094,2025-07-06,P0274,Sports,20204.02,3.35,18915.76,0,17,343468.34,171268.2
T004342,2025-07-06,P0385,Fashion,23302.98,5.0,23582.89,0,24,559271.52,277598.88
T017055,2025-07-06,P0032,Electronics,18026.37,2.15,17541.14,0,17,306448.29,139233.91
T025238,2025-07-06,P0489,Sports,3803.04,2.39,4086.49,0,5,19015.2,8988.45
T083083,2025-07-06,P0175,Fashion,12668.44,1.36,12797.83,0,16,202695.04,87717.76
T070819,2025-07-06,P0224,Home & Kitchen,1039.66,4.56,1019.08,0,6,6237.96,1013.34
T085389,2025-07-06,P0471,Electronics,11578.45,7.6,12269.07,0,15,173676.75,67489.5
T017114,2025-07-06,P0402,Sports,11658.47,2.39,11842.25,0,14,163218.58,58730.7
T090832,2025-07-06,P0104,Beauty,14853.08,6.3,14811.55,0,24,356473.92,154630.32
T016870,2025-07-06,P0415,Fashion,8200.97,5.38,8705.44,0,16,131215.52,36694.56
T044230,2025-07-06,P0170,Beauty,7194.62,2.75,7014.08,0,8,57556.96,18500.4
T083671,2025-07-06,P0357,Electronics,2401.08,13.76,2801.1,1,10,24010.8,3509.9
T033865,2025-07-06,P0371,Electronics,8297.2,9.6,9337.03,1,16,132755.2,21081.92
T089488,2025-07-06,P0278,Fashion,15219.7,3.64,15679.03,0,17,258734.9,96741.22
T013052,2025-07-06,P0339,Beauty,14326.64,7.28,16437.57,0,10,143266.4,47041.1
T084890,2025-07-06,P0017,Home & Kitchen,3731.64,3.31,4044.57,0,4,14926.56,5203.96
T084888,2025-07-06,P0196,Home & Kitchen,9102.94,7.24,9738.48,0,11,100132.34,30132.19
T054858,2025-07-06,P0053,Sports,4639.88,3.3,4800.88,0,8,37119.04,17461.92
T023245,2025-07-06,P0095,Fashion,22437.28,3.84,22110.75,0,22,493620.16,240386.96
T043202,2025-07-06,P0072,Electronics,16998.65,2.53,18691.55,0,14,237981.1,77313.46
T098596,2025-07-06,P0125,Electronics,8011.35,5.69,8277.11,0,5,40056.75,17221.95
T097327,2025-07-06,P0281,Sports,14807.7,4.93,15683.54,0,18,266538.6,61637.58
T094591,2025-07-06,P0013,Fashion,1942.64,10.43,2136.32,1,5,9713.2,1530.3
T087626,2025-07-06,P0444,Home & Kitchen,11299.4,1.71,11433.8,0,14,158191.6,69799.1
T009633,2025-07-06,P0008,Sports,6065.32,7.73,6204.37,0,6,36391.92,9126.3
T003559,2025-07-06,P0433,Beauty,3367.37,5.65,3263.68,0,6,20204.22,4113.0
T002135,2025-07-06,P0339,Beauty,15134.26,2.06,14050.27,0,16,242148.16,88187.68
T031180,2025-07-06,P0024,Home & Kitchen,10625.22,7.64,10805.6,0,14,148753.08,38893.26
T001128,2025-07-06,P0414,Beauty,9447.03,5.11,10691.03,0,10,94470.3,15385.9
T024363,2025-07-06,P0465,Sports,8345.68,2.35,8667.53,0,5,41728.4,16066.1
T030516,2025-07-06,P0448,Fashion,9991.93,21.07,12130.75,1,18,179854.74,46791.36
T010150,2025-07-06,P0386,Fashion,4163.23,3.43,4486.44,0,11,45795.53,16644.98
T020634,2025-07-06,P0241,Sports,5217.2,2.08,5659.17,0,10,52172.0,20473.6
T080820,2025-07-06,P0359,Sports,11264.8,6.41,11521.11,0,14,157707.2,42048.44
T049201,2025-07-06,P0006,Electronics,8389.73,7.42,9084.15,0,12,100676.76,48611.76
T097849,2025-07-06,P0487,Electronics,6675.68,20.58,9162.32,1,17,113486.56,19124.66
T020297,2025-07-06,P0146,Electronics,17830.35,5.78,18193.17,0,23,410098.05,152238.15
T096624,2025-07-06,P0403,Beauty,9889.41,3.49,11219.47,0,20,197788.2,78439.0
T090870,2025-07-06,P0457,Electronics,18478.7,3.03,20382.8,0,25,461967.5,209938.0
T051939,2025-07-06,P0350,Beauty,2868.7,24.11,3865.71,1,6,17212.2,-420.72
T060488,2025-07-06,P0161,Home & Kitchen,8569.54,21.87,11349.94,1,19,162821.26,53238.0
T090720,2025-07-06,P0454,Sports,6169.82,2.36,5869.71,0,9,55528.38,15009.75
T033644,2025-07-06,P0267,Fashion,6023.22,6.61,5876.56,0,9,54208.98,11842.92
T012165,2025-07-06,P0291,Electronics,7453.7,6.69,8042.87,0,12,89444.4,23231.88
T056482,2025-07-06,P0254,Home & Kitchen,668.84,6.8,788.06,0,5,3344.2,1543.2
T020274,2025-07-06,P0437,Electronics,6042.44,15.8,7853.6,1,15,90636.6,13144.8
T030511,2025-07-06,P0044,Sports,11169.92,0.57,11495.55,0,10,111699.2,34626.7
