product_id,date,opening_inventory,units_sold_estimate,closing_inventory,reorder_point,inventory_status
P0316,2025-09-01,1382,668,724,276,Normal
P0316,2025-10-01,982,530,602,196,Normal
P0316,2025-11-01,693,342,780,139,High
P0316,2025-12-01,1334,513,1164,267,High
P0317,2025-01-01,470,148,577,94,High
P0317,2025-02-01,466,237,663,93,High
P0317,2025-03-01,863,271,677,173,High
P0317,2025-04-01,1264,534,959,253,High
P0317,2025-05-01,187,69,158,37,High
P0317,2025-06-01,777,215,639,155,High
P0317,2025-07-01,1015,285,999,203,High
P0317,2025-08-01,478,292,499,96,High
P0317,2025-09-01,199,81,548,40,High
P0317,2025-10-01,1391,798,822,278,Normal
P0317,2025-11-01,1460,623,1041,292,Normal
P0317,2025-12-01,1040,579,728,208,Normal
P0318,2025-01-01,230,88,560,46,High
P0318,2025-02-01,1381,410,1342,276,High
P0318,2025-03-01,444,216,630,89,High
P0318,2025-04-01,1236,405,1128,247,High
P0318,2025-05-01,482,220,361,96,Normal
P0318,2025-06-01,275,85,476,55,High
P0318,2025-07-01,617,300,784,123,High
P0318,2025-08-01,1231,733,659,246,Normal
P0318,2025-09-01,1487,860,1038,297,Normal
P0318,2025-10-01,1369,835,992,274,Normal
P0318,2025-11-01,275,87,368,55,High
P0318,2025-12-01,1193,671,801,239,Normal
P0319,2025-01-01,875,565,747,175,High
P0319,2025-02-01,680,205,638,136,High
P0319,2025-03-01,1030,418,1103,206,High
P0319,2025-04-01,1027,540,710,205,Normal
P0319,2025-05-01,712,389,666,142,High
P0319,2025-06-01,189,77,187,38,High
P0319,2025-07-01,1057,534,889,211,High
P0319,2025-08-01,1324,442,1208,265,High
P0319,2025-09-01,652,280,432,130,Normal
P0319,2025-10-01,235,127,422,47,High
P0319,2025-11-01,1061,524,769,212,Normal
P0319,2025-12-01,675,405,747,135,High
P0320,2025-01-01,882,427,474,176,Normal
P0320,2025-02-01,669,213,925,134,High
P0320,2025-03-01,1210,482,1042,242,High
P0320,2025-04-01,1059,295,940,212,High
P0320,2025-05-01,1155,721,706,231,Normal
P0320,2025-06-01,688,226,726,138,High
P0320,2025-07-01,311,135,675,62,High
P0320,2025-08-01,660,378,450,132,Normal
P0320,2025-09-01,1093,596,906,219,High
P0320,2025-10-01,708,376,391,142,Normal
P0320,2025-11-01,682,182,542,136,High
P0320,2025-12-01,1075,643,449,215,Normal
P0321,2025-01-01,1280,366,1378,256,High
P0321,2025-02-01,168,45,128,34,High
P0321,2025-03-01,413,127,464,83,High
P0321,2025-04-01,1279,782,571,256,Normal
P0321,2025-05-01,858,408,628,172,Normal
P0321,2025-06-01,731,376,678,146,High
P0321,2025-07-01,1049,326,1022,210,High
P0321,2025-08-01,1256,510,811,251,Normal
P0321,2025-09-01,175,99,216,35,High
P0321,2025-10-01,1454,773,769,291,Normal
P0321,2025-11-01,1294,383,1380,259,High
P0321,2025-12-01,375,139,264,75,Normal
P0322,2025-01-01,1214,667,638,243,Normal
P0322,2025-02-01,900,277,1041,180,High
P0322,2025-03-01,259,67,559,52,High
P0322,2025-04-01,1446,457,1386,289,High
P0322,2025-05-01,994,455,595,199,Normal
P0322,2025-06-01,627,269,632,125,High
P0322,2025-07-01,1341,463,1300,268,High
P0322,2025-08-01,377,173,556,75,High
P0322,2025-09-01,572,311,620,114,High
P0322,2025-10-01,848,405,446,170,Normal
P0322,2025-11-01,200,78,382,40,High
P0322,2025-12-01,371,133,516,74,High
P0323,2025-01-01,750,288,555,150,Normal
P0323,2025-02-01,1200,611,727,240,Normal
P0323,2025-03-01,915,327,938,183,High
P0323,2025-04-01,304,97,285,61,High
P0323,2025-05-01,1336,483,1249,267,High
P0323,2025-06-01,1334,827,580,267,Normal
P0323,2025-07-01,1381,771,1039,276,High
P0323,2025-08-01,1278,814,918,256,Normal
P0323,2025-09-01,354,93,475,71,High
P0323,2025-10-01,836,248,1022,167,High
P0323,2025-11-01,1071,660,553,214,Normal
P0323,2025-12-01,1040,394,989,208,High
P0324,2025-01-01,1182,660,667,236,Normal
P0324,2025-02-01,1248,738,553,250,Normal
P0324,2025-03-01,221,114,476,44,High
P0324,2025-04-01,337,126,416,67,High
P0324,2025-05-01,564,316,412,113,Normal
P0324,2025-06-01,1019,478,556,204,Normal
P0324,2025-07-01,548,312,246,110,Normal
P0324,2025-08-01,162,56,413,32,High
P0324,2025-09-01,1049,432,674,210,Normal
P0324,2025-10-01,972,357,887,194,High
P0324,2025-11-01,943,522,760,189,High
P0324,2025-12-01,1221,767,817,244,Normal
P0325,2025-01-01,835,245,945,167,High
P0325,2025-02-01,1240,373,1024,248,High
P0325,2025-03-01,161,63,137,32,High
P0325,2025-04-01,1453,443,1469,291,High
P0325,2025-05-01,918,332,973,184,High
P0325,2025-06-01,805,271,792,161,High
P0325,2025-07-01,1437,575,1282,287,High
P0325,2025-08-01,1150,612,827,230,Normal
P0325,2025-09-01,1131,370,996,226,High
P0325,2025-10-01,1272,444,1107,254,High
P0325,2025-11-01,1055,334,1179,211,High
P0325,2025-12-01,1334,754,610,267,Normal
P0326,2025-01-01,1303,472,1119,261,High
P0326,2025-02-01,1104,518,594,221,Normal
P0326,2025-03-01,1326,622,1129,265,High
P0326,2025-04-01,1119,522,826,224,Normal
P0326,2025-05-01,1070,344,763,214,Normal
P0326,2025-06-01,1114,610,564,223,Normal
P0326,2025-07-01,958,355,767,192,High
P0326,2025-08-01,524,234,416,105,High
P0326,2025-09-01,638,186,556,128,High
P0326,2025-10-01,1043,658,701,209,Normal
P0326,2025-11-01,262,88,460,52,High
P0326,2025-12-01,744,250,496,149,Normal
P0327,2025-01-01,179,112,533,36,High
P0327,2025-02-01,355,134,316,71,High
P0327,2025-03-01,509,217,473,102,High
P0327,2025-04-01,1199,575,946,240,High
P0327,2025-05-01,283,104,302,57,High
P0327,2025-06-01,400,111,632,80,High
P0327,2025-07-01,787,294,696,157,High
P0327,2025-08-01,469,302,531,94,High
P0327,2025-09-01,926,233,1143,185,High
P0327,2025-10-01,1230,790,676,246,Normal
P0327,2025-11-01,1059,503,1035,212,High
P0327,2025-12-01,516,143,398,103,High
P0328,2025-01-01,537,153,437,107,High
P0328,2025-02-01,1438,661,1223,288,High
P0328,2025-03-01,578,364,630,116,High
P0328,2025-04-01,1217,323,941,243,High
P0328,2025-05-01,1008,298,805,202,High
P0328,2025-06-01,1394,685,990,279,Normal
P0328,2025-07-01,1389,807,597,278,Normal
P0328,2025-08-01,624,376,388,125,Normal
P0328,2025-09-01,1017,577,684,203,Normal
P0328,2025-10-01,770,269,689,154,High
P0328,2025-11-01,1170,471,1001,234,High
P0328,2025-12-01,653,291,606,131,High
P0329,2025-01-01,1314,582,802,263,Normal
P0329,2025-02-01,511,315,319,102,Normal
P0329,2025-03-01,1445,708,1038,289,Normal
P0329,2025-04-01,375,117,585,75,High
P0329,2025-05-01,876,494,681,175,High
P0329,2025-06-01,373,180,392,75,High
P0329,2025-07-01,208,121,403,42,High
P0329,2025-08-01,627,354,609,125,High
P0329,2025-09-01,233,93,458,47,High
P0329,2025-10-01,451,176,291,90,Normal
P0329,2025-11-01,1193,336,958,239,High
P0329,2025-12-01,1233,564,1097,247,High
P0330,2025-01-01,1166,582,771,233,Normal
P0330,2025-02-01,675,353,750,135,High
P0330,2025-03-01,1166,573,771,233,Normal
P0330,2025-04-01,1092,663,833,218,High
P0330,2025-05-01,707,369,489,141,Normal
P0330,2025-06-01,820,520,603,164,Normal
P0330,2025-07-01,249,79,413,50,High
P0330,2025-08-01,1157,734,558,231,Normal
P0330,2025-09-01,1302,357,1397,260,High
P0330,2025-10-01,242,69,241,48,High
P0330,2025-11-01,1061,364,757,212,Normal
P0330,2025-12-01,733,321,428,147,Normal
P0331,2025-01-01,579,279,317,116,Normal
P0331,2025-02-01,1423,478,1201,285,High
P0331,2025-03-01,1102,459,1020,220,High
P0331,2025-04-01,360,211,617,72,High
P0331,2025-05-01,1117,692,624,223,Normal
P0331,2025-06-01,208,66,235,42,High
P0331,2025-07-01,448,245,628,90,High
P0331,2025-08-01,1053,599,850,211,High
P0331,2025-09-01,727,215,898,145,High
P0331,2025-10-01,255,137,323,51,High
P0331,2025-11-01,1189,667,1003,238,High
P0331,2025-12-01,1378,408,1339,276,High
P0332,2025-01-01,702,451,330,140,Normal
P0332,2025-02-01,258,79,405,52,High
P0332,2025-03-01,338,160,654,68,High
P0332,2025-04-01,266,89,544,53,High
P0332,2025-05-01,450,292,291,90,Normal
P0332,2025-06-01,813,220,746,163,High
P0332,2025-07-01,951,421,785,190,High
P0332,2025-08-01,1474,922,918,295,Normal
P0332,2025-09-01,358,143,528,72,High
P0332,2025-10-01,416,222,396,83,High
P0332,2025-11-01,600,206,657,120,High
P0332,2025-12-01,571,152,896,114,High
P0333,2025-01-01,811,250,609,162,High
P0333,2025-02-01,352,176,466,70,High
P0333,2025-03-01,390,116,611,78,High
P0333,2025-04-01,1101,677,744,220,Normal
P0333,2025-05-01,791,505,329,158,Normal
P0333,2025-06-01,1012,443,902,202,High
P0333,2025-07-01,834,538,355,167,Normal
P0333,2025-08-01,1060,276,946,212,High
P0333,2025-09-01,542,319,376,108,Normal
P0333,2025-10-01,198,87,412,40,High
P0333,2025-11-01,1489,398,1294,298,High
P0333,2025-12-01,196,82,578,39,High
P0334,2025-01-01,845,375,969,169,High
P0334,2025-02-01,438,245,218,88,Normal
P0334,2025-03-01,230,143,421,46,High
P0334,2025-04-01,174,44,273,35,High
P0334,2025-05-01,1094,403,855,219,High
P0334,2025-06-01,249,85,493,50,High
P0334,2025-07-01,1429,671,1108,286,High
P0334,2025-08-01,1310,685,750,262,Normal
P0334,2025-09-01,316,154,559,63,High
P0334,2025-10-01,1050,588,655,210,Normal
P0334,2025-11-01,1413,632,868,283,Normal
P0334,2025-12-01,902,385,853,180,High
P0335,2025-01-01,980,535,935,196,High
P0335,2025-02-01,364,209,392,73,High
P0335,2025-03-01,752,247,541,150,Normal
P0335,2025-04-01,1189,493,1017,238,High
P0335,2025-05-01,1074,694,428,215,Normal
P0335,2025-06-01,520,261,698,104,High
P0335,2025-07-01,641,186,786,128,High
P0335,2025-08-01,931,542,689,186,Normal
P0335,2025-09-01,1443,576,1316,289,High
P0335,2025-10-01,975,399,692,195,Normal
P0335,2025-11-01,895,265,844,179,High
P0335,2025-12-01,578,358,700,116,High
P0336,2025-01-01,317,99,485,63,High
P0336,2025-02-01,655,356,405,131,Normal
P0336,2025-03-01,720,267,652,144,High
P0336,2025-04-01,1190,323,949,238,High
P0336,2025-05-01,278,167,302,56,High
P0336,2025-06-01,1048,329,1130,210,High
P0336,2025-07-01,1386,690,947,277,Normal
P0336,2025-08-01,268,121,573,54,High
P0336,2025-09-01,1450,807,793,290,Normal
P0336,2025-10-01,1089,442,777,218,Normal
P0336,2025-11-01,967,356,738,193,High
P0336,2025-12-01,625,219,589,125,High
P0337,2025-01-01,1294,441,959,259,Normal
P0337,2025-02-01,885,485,629,177,Normal
P0337,2025-03-01,674,242,759,135,High
P0337,2025-04-01,884,556,769,177,High
P0337,2025-05-01,1231,442,823,246,Normal
P0337,2025-06-01,798,255,798,160,High
P0337,2025-07-01,1136,663,840,227,Normal
P0337,2025-08-01,1445,820,631,289,Normal
P0337,2025-09-01,1071,553,550,214,Normal
P0337,2025-10-01,781,395,587,156,High
P0337,2025-11-01,1492,607,1125,298,High
P0337,2025-12-01,1288,376,1027,258,High
P0338,2025-01-01,1084,351,1136,217,High
P0338,2025-02-01,1220,456,941,244,High
P0338,2025-03-01,1011,335,728,202,Normal
P0338,2025-04-01,300,120,461,60,High
P0338,2025-05-01,1018,274,1079,204,High
P0338,2025-06-01,1026,585,624,205,Normal
P0338,2025-07-01,221,82,202,44,High
P0338,2025-08-01,1162,316,1157,232,High
P0338,2025-09-01,504,175,558,101,High
P0338,2025-10-01,604,343,734,121,High
P0338,2025-11-01,348,107,415,70,High
P0338,2025-12-01,419,222,496,84,High
P0339,2025-01-01,1058,679,600,212,Normal
P0339,2025-02-01,646,393,578,129,High
P0339,2025-03-01,702,454,631,140,High
P0339,2025-04-01,786,428,811,157,High
P0339,2025-05-01,511,189,374,102,Normal
P0339,2025-06-01,994,458,722,199,Normal
P0339,2025-07-01,718,303,808,144,High
P0339,2025-08-01,178,100,490,36,High
P0339,2025-09-01,1426,527,1218,285,High
P0339,2025-10-01,649,213,682,130,High
P0339,2025-11-01,647,328,516,129,High
P0339,2025-12-01,179,111,356,36,High
P0340,2025-01-01,435,150,731,87,High
P0340,2025-02-01,390,188,232,78,Normal
P0340,2025-03-01,1355,632,1064,271,High
P0340,2025-04-01,922,289,1013,184,High
P0340,2025-05-01,1491,491,1020,298,Normal
P0340,2025-06-01,776,328,801,155,High
P0340,2025-07-01,976,598,795,195,High
P0340,2025-08-01,335,144,322,67,High
P0340,2025-09-01,593,276,507,119,High
P0340,2025-10-01,1043,492,580,209,Normal
P0340,2025-11-01,1383,750,1090,277,High
P0340,2025-12-01,224,100,400,45,High
P0341,2025-01-01,533,247,289,107,Normal
P0341,2025-02-01,1496,863,1004,299,Normal
P0341,2025-03-01,760,473,586,152,High
P0341,2025-04-01,1099,284,1278,220,High
P0341,2025-05-01,1087,616,641,217,Normal
P0341,2025-06-01,364,177,476,73,High
P0341,2025-07-01,680,366,392,136,Normal
P0341,2025-08-01,606,209,884,121,High
P0341,2025-09-01,612,199,604,122,High
P0341,2025-10-01,403,136,349,81,High
P0341,2025-11-01,767,380,728,153,High
P0341,2025-12-01,1198,730,860,240,Normal
P0342,2025-01-01,1115,282,1204,223,High
P0342,2025-02-01,1306,769,789,261,Normal
P0342,2025-03-01,861,302,855,172,High
P0342,2025-04-01,1352,509,1135,270,High
P0342,2025-05-01,1385,831,964,277,Normal
P0342,2025-06-01,593,235,486,119,High
P0342,2025-07-01,960,613,656,192,Normal
P0342,2025-08-01,937,340,799,187,High
P0342,2025-09-01,1028,429,642,206,Normal
P0342,2025-10-01,985,542,675,197,Normal
P0342,2025-11-01,754,314,553,151,Normal
P0342,2025-12-01,405,224,341,81,High
P0343,2025-01-01,222,112,179,44,High
P0343,2025-02-01,390,153,672,78,High
P0343,2025-03-01,709,211,748,142,High
P0343,2025-04-01,1303,601,1049,261,High
P0343,2025-05-01,883,279,944,177,High
P0343,2025-06-01,1132,364,986,226,High
P0343,2025-07-01,774,480,791,155,High
P0343,2025-08-01,448,203,356,90,High
P0343,2025-09-01,961,480,824,192,High
P0343,2025-10-01,174,59,588,35,High
P0343,2025-11-01,350,123,317,70,High
P0343,2025-12-01,509,172,374,102,Normal
P0344,2025-01-01,155,95,338,31,High
P0344,2025-02-01,1038,363,879,208,High
P0344,2025-03-01,799,448,738,160,High
P0344,2025-04-01,202,70,326,40,High
P0344,2025-05-01,413,158,562,83,High
P0344,2025-06-01,1061,407,1007,212,High
P0344,2025-07-01,236,129,405,47,High
P0344,2025-08-01,1109,633,842,222,High
P0344,2025-09-01,197,125,203,39,High
P0344,2025-10-01,285,85,404,57,High
P0344,2025-11-01,1238,343,1318,248,High
P0344,2025-12-01,268,166,544,54,High
P0345,2025-01-01,519,234,572,104,High
P0345,2025-02-01,535,308,501,107,High
P0345,2025-03-01,350,165,541,70,High
P0345,2025-04-01,647,404,305,129,Normal
P0345,2025-05-01,457,275,666,91,High
P0345,2025-06-01,244,79,435,49,High
P0345,2025-07-01,1203,680,605,241,Normal
P0345,2025-08-01,1161,568,1073,232,High
P0345,2025-09-01,378,166,269,76,Normal
P0345,2025-10-01,1090,506,648,218,Normal
P0345,2025-11-01,470,275,606,94,High
P0345,2025-12-01,688,286,746,138,High
P0346,2025-01-01,635,272,464,127,Normal
P0346,2025-02-01,717,414,365,143,Normal
P0346,2025-03-01,676,370,646,135,High
P0346,2025-04-01,1475,598,1099,295,Normal
P0346,2025-05-01,256,132,463,51,High
P0346,2025-06-01,536,346,518,107,High
P0346,2025-07-01,1467,579,1226,293,High
P0346,2025-08-01,1088,431,841,218,High
P0346,2025-09-01,183,87,519,37,High
P0346,2025-10-01,291,79,305,58,High
P0346,2025-11-01,1250,803,667,250,Normal
P0346,2025-12-01,982,414,657,196,Normal
P0347,2025-01-01,1038,549,930,208,High
P0347,2025-02-01,302,82,228,60,High
P0347,2025-03-01,400,133,675,80,High
P0347,2025-04-01,1375,785,999,275,Normal
P0347,2025-05-01,402,104,481,80,High
P0347,2025-06-01,518,186,752,104,High
P0347,2025-07-01,1043,453,997,209,High
P0347,2025-08-01,1028,315,982,206,High
P0347,2025-09-01,240,68,465,48,High
P0347,2025-10-01,781,200,680,156,High
P0347,2025-11-01,493,276,584,99,High
P0347,2025-12-01,1313,331,1213,263,High
P0348,2025-01-01,829,267,945,166,High
P0348,2025-02-01,358,159,470,72,High
P0348,2025-03-01,1498,622,1354,300,High
P0348,2025-04-01,1388,629,903,278,Normal
P0348,2025-05-01,445,273,560,89,High
P0348,2025-06-01,906,430,635,181,Normal
P0348,2025-07-01,1045,358,973,209,High
P0348,2025-08-01,1474,927,940,295,Normal
P0348,2025-09-01,725,416,793,145,High
P0348,2025-10-01,564,168,540,113,High
P0348,2025-11-01,1152,371,843,230,Normal
P0348,2025-12-01,1290,744,637,258,Normal
P0349,2025-01-01,1201,646,882,240,Normal
P0349,2025-02-01,183,69,335,37,High
P0349,2025-03-01,674,424,431,135,Normal
P0349,2025-04-01,532,228,581,106,High
P0349,2025-05-01,318,99,694,64,High
P0349,2025-06-01,211,107,549,42,High
P0349,2025-07-01,1367,532,930,273,Normal
P0349,2025-08-01,666,425,254,133,Normal
P0349,2025-09-01,1056,601,674,211,Normal
P0349,2025-10-01,1237,347,1277,247,High
P0349,2025-11-01,475,187,300,95,Normal
P0349,2025-12-01,661,217,737,132,High
P0350,2025-01-01,1312,794,620,262,Normal
P0350,2025-02-01,1242,773,957,248,High
P0350,2025-03-01,368,104,744,74,High
P0350,2025-04-01,376,198,283,75,High
P0350,2025-05-01,163,84,136,33,High
P0350,2025-06-01,889,322,1035,178,High
P0350,2025-07-01,1167,511,659,233,Normal
P0350,2025-08-01,1174,363,965,235,High
P0350,2025-09-01,990,581,827,198,High
P0350,2025-10-01,536,338,590,107,High
P0350,2025-11-01,982,581,429,196,Normal
P0350,2025-12-01,755,363,458,151,Normal
P0351,2025-01-01,1340,658,705,268,Normal
P0351,2025-02-01,473,150,737,95,High
P0351,2025-03-01,534,154,511,107,High
P0351,2025-04-01,676,370,610,135,High
P0351,2025-05-01,860,296,615,172,Normal
P0351,2025-06-01,989,261,862,198,High
P0351,2025-07-01,626,302,386,125,Normal
P0351,2025-08-01,1385,497,1086,277,High
P0351,2025-09-01,1270,603,869,254,Normal
P0351,2025-10-01,964,466,936,193,High
P0351,2025-11-01,1227,624,963,245,High
P0351,2025-12-01,726,336,545,145,High
P0352,2025-01-01,385,149,404,77,High
P0352,2025-02-01,199,61,428,40,High
P0352,2025-03-01,1462,459,1494,292,High
P0352,2025-04-01,1275,562,1024,255,High
P0352,2025-05-01,493,316,221,99,Normal
P0352,2025-06-01,335,152,637,67,High
P0352,2025-07-01,1360,823,1006,272,Normal
P0352,2025-08-01,630,407,615,126,High
P0352,2025-09-01,337,169,615,67,High
P0352,2025-10-01,223,81,613,45,High
P0352,2025-11-01,655,413,345,131,Normal
P0352,2025-12-01,949,584,718,190,High
P0353,2025-01-01,858,381,550,172,Normal
P0353,2025-02-01,799,310,627,160,High
P0353,2025-03-01,471,217,605,94,High
P0353,2025-04-01,388,203,330,78,High
P0353,2025-05-01,848,488,697,170,High
P0353,2025-06-01,659,239,916,132,High
P0353,2025-07-01,1495,532,1434,299,High
P0353,2025-08-01,1415,916,948,283,Normal
P0353,2025-09-01,1337,458,1037,267,High
P0353,2025-10-01,1069,539,885,214,High
P0353,2025-11-01,566,247,807,113,High
P0353,2025-12-01,158,75,565,32,High
P0354,2025-01-01,642,241,513,128,High
P0354,2025-02-01,1417,843,645,283,Normal
P0354,2025-03-01,1161,742,858,232,Normal
P0354,2025-04-01,602,270,767,120,High
P0354,2025-05-01,950,369,873,190,High
P0354,2025-06-01,345,173,527,69,High
P0354,2025-07-01,179,83,206,36,High
P0354,2025-08-01,943,586,705,189,Normal
P0354,2025-09-01,1129,303,1127,226,High
P0354,2025-10-01,1139,563,1031,228,High
P0354,2025-11-01,1305,487,1094,261,High
P0354,2025-12-01,1057,522,794,211,High
P0355,2025-01-01,470,139,782,94,High
P0355,2025-02-01,1347,714,715,269,Normal
P0355,2025-03-01,1217,718,581,243,Normal
P0355,2025-04-01,740,386,776,148,High
P0355,2025-05-01,980,337,996,196,High
P0355,2025-06-01,697,209,668,139,High
P0355,2025-07-01,1027,380,846,205,High
P0355,2025-08-01,903,359,565,181,Normal
P0355,2025-09-01,199,119,134,40,Normal
P0355,2025-10-01,1454,705,749,291,Normal
P0355,2025-11-01,761,442,388,152,Normal
P0355,2025-12-01,214,115,125,43,Normal
P0356,2025-01-01,433,220,619,87,High
P0356,2025-02-01,1367,679,1138,273,High
P0356,2025-03-01,936,488,618,187,Normal
P0356,2025-04-01,1213,346,1308,243,High
P0356,2025-05-01,188,61,600,38,High
P0356,2025-06-01,1069,644,865,214,High
P0356,2025-07-01,1161,442,1001,232,High
P0356,2025-08-01,504,252,534,101,High
P0356,2025-09-01,447,206,514,89,High
P0356,2025-10-01,1437,881,995,287,Normal
P0356,2025-11-01,638,187,650,128,High
P0356,2025-12-01,1246,549,1047,249,High
P0357,2025-01-01,874,319,809,175,High
P0357,2025-02-01,1222,592,945,244,High
P0357,2025-03-01,188,64,352,38,High
P0357,2025-04-01,399,137,439,80,High
P0357,2025-05-01,1056,462,618,211,Normal
P0357,2025-06-01,826,298,890,165,High
P0357,2025-07-01,511,164,424,102,High
P0357,2025-08-01,644,304,632,129,High
P0357,2025-09-01,204,70,577,41,High
P0357,2025-10-01,505,312,472,101,High
P0357,2025-11-01,156,88,290,31,High
P0357,2025-12-01,159,101,190,32,High
P0358,2025-01-01,1033,648,408,207,Normal
P0358,2025-02-01,1331,696,1038,266,High
P0358,2025-03-01,1265,532,1072,253,High
P0358,2025-04-01,242,75,494,48,High
P0358,2025-05-01,472,291,398,94,High
P0358,2025-06-01,1118,547,1041,224,High
P0358,2025-07-01,797,356,585,159,Normal
P0358,2025-08-01,829,348,514,166,Normal
P0358,2025-09-01,1365,632,1081,273,High
P0358,2025-10-01,589,268,742,118,High
P0358,2025-11-01,411,109,596,82,High
P0358,2025-12-01,515,291,502,103,High
P0359,2025-01-01,1133,607,769,227,Normal
P0359,2025-02-01,1129,545,831,226,Normal
P0359,2025-03-01,536,233,392,107,Normal
P0359,2025-04-01,707,213,876,141,High
P0359,2025-05-01,1181,369,1225,236,High
P0359,2025-06-01,886,304,949,177,High
P0359,2025-07-01,291,126,260,58,High
P0359,2025-08-01,652,398,559,130,High
P0359,2025-09-01,521,295,720,104,High
P0359,2025-10-01,551,204,688,110,High
P0359,2025-11-01,942,390,985,188,High
P0359,2025-12-01,465,181,470,93,High
P0360,2025-01-01,461,171,612,92,High
P0360,2025-02-01,495,168,748,99,High
P0360,2025-03-01,505,268,624,101,High
P0360,2025-04-01,390,186,358,78,High
P0360,2025-05-01,567,289,750,113,High
P0360,2025-06-01,1081,277,861,216,High
P0360,2025-07-01,1373,619,974,275,Normal
P0360,2025-08-01,409,183,664,82,High
P0360,2025-09-01,774,412,857,155,High
P0360,2025-10-01,195,62,503,39,High
P0360,2025-11-01,242,76,336,48,High
